,0,1
4211,foley1658discuss,4
4212,air1852unrelated,4
4213,foley1747discuss,4
4214,biopic1262discuss,4
4215,scar1500unrelated,3
4216,female1014agree,3
4217,haram1896discuss,3
4218,meteorite534unrelated,3
4219,proposal1592agree,3
4220,beheading2295unrelated,3
4221,nicaragua731unrelated,3
4222,kobani1758unrelated,3
4223,syria2495discuss,3
4224,nicaragua345unrelated,3
4225,meteorite1661discuss,3
4226,virus1899unrelated,3
4227,border855discuss,3
4228,haram2530discuss,3
4229,ceasefire381unrelated,3
4230,shots844unrelated,3
4231,skin2293discuss,3
4232,market1987discuss,3
4233,graves1419unrelated,3
4234,memorial2269unrelated,3
4235,sneezing678unrelated,3
4236,days1602discuss,3
4237,bed908unrelated,3
4238,haram1603unrelated,3
4239,iraq1580agree,3
4240,mosul2177unrelated,3
4241,meteorite524unrelated,3
4242,memorial1988unrelated,3
4243,service1338unrelated,3
4244,foley694discuss,3
4245,weapons1648unrelated,3
4246,ceasefire1125unrelated,3
4247,skin2175unrelated,3
4248,ceasefire2403discuss,3
4249,haram1883unrelated,3
4250,bed831unrelated,3
4251,isis984unrelated,3
4252,antiislamic1950unrelated,3
4253,yemen298unrelated,3
4254,haines1528unrelated,3
4255,parliament2156agree,3
4256,haines1301unrelated,3
4257,beheading975unrelated,3
4258,battle847unrelated,3
4259,haram1372unrelated,3
4260,march2273discuss,3
4261,mosul2299unrelated,3
4262,haines1477unrelated,3
4263,gunman2410unrelated,3
4264,gunman1002unrelated,3
4265,homophobe1814unrelated,3
4266,meteorite1790discuss,3
4267,zehafbibeau1380agree,3
4268,beheading1237unrelated,3
4269,fears2448discuss,3
4270,hoax1296unrelated,3
4271,banksy1545unrelated,3
4272,fears1574unrelated,3
4273,market2367unrelated,3
4274,movie932unrelated,3
4275,iraq2450agree,3
4276,untrue1899unrelated,3
4277,scar214unrelated,3
4278,reports1303unrelated,3
4279,banksy2375agree,3
4280,afghanistan532unrelated,3
4281,syria2304unrelated,3
4282,obama2526unrelated,3
4283,says731unrelated,3
4284,meteorite2118unrelated,3
4285,syria2109unrelated,3
4286,virus93unrelated,3
4287,isis1547unrelated,3
4288,him1799agree,3
4289,100001157unrelated,3
4290,korea1268unrelated,3
4291,virus1004unrelated,3
4292,fears1575unrelated,3
4293,shooting693discuss,3
4294,ceasefire1896discuss,3
4295,beheading2327discuss,3
4296,hoax2362agree,3
4297,fears1073unrelated,3
4298,video115unrelated,3
4299,sneezing1897agree,3
4300,afghanistan2091unrelated,3
4301,memorial2281agree,3
4302,scar43unrelated,3
4303,claims959unrelated,3
4304,yemen1165unrelated,3
4305,mosul1948unrelated,3
4306,tv2251unrelated,3
4307,gunman1175unrelated,3
4308,nicaragua1179unrelated,3
4309,bed1517agree,3
4310,hoax2468agree,3
4311,video2109unrelated,3
4312,journalist1016discuss,3
4313,sneezing2277unrelated,3
4314,ceasefire1003unrelated,3
4315,says2042unrelated,3
4316,tor1572discuss,3
4317,ceasefire304unrelated,3
4318,hoax1437unrelated,3
4319,shooting1379discuss,3
4320,gunman2521unrelated,3
4321,virus2075discuss,3
4322,haram1003unrelated,3
4323,yemen271unrelated,3
4324,meteorite971unrelated,3
4325,proposal1651unrelated,3
4326,real989unrelated,3
4327,airstrike936unrelated,3
4328,real22unrelated,3
4329,shots456unrelated,3
4330,shots132unrelated,3
4331,1295unrelated,3
4332,surfaced2313unrelated,3
4333,surfaced1461discuss,3
4334,graves1795agree,3
4335,ceasefire206unrelated,3
4336,fears1699unrelated,3
4337,airstrike741unrelated,3
4338,says1627unrelated,3
4339,journalist928discuss,3
4340,hoax1752agree,3
4341,ceasefire2156unrelated,3
4342,beheading572unrelated,3
4343,market2052disagree,3
4344,syria2287unrelated,3
4345,skin1422unrelated,3
4346,city2307unrelated,3
4347,shots1950unrelated,3
4348,zehafbibeau1970agree,3
4349,virus1689discuss,3
4350,video524unrelated,3
4351,haram40unrelated,3
4352,isis2109unrelated,3
4353,syria2524discuss,3
4354,him2302unrelated,3
4355,scar1888unrelated,3
4356,says373unrelated,3
4357,yemen2015unrelated,3
4358,haram992unrelated,3
4359,isis2287unrelated,3
4360,mosul1289unrelated,3
4361,boy698unrelated,3
4362,market1024unrelated,3
4363,weapons666unrelated,3
4364,ceasefire2520unrelated,3
4365,virus2299unrelated,3
4366,police195unrelated,3
4367,isis387unrelated,3
4368,market1205unrelated,3
4369,movie1658unrelated,3
4370,virus1355discuss,3
4371,surfaced844unrelated,3
4372,yemen2495unrelated,3
4373,kurds80unrelated,3
4374,antiislamic35unrelated,3
4375,city1875unrelated,3
4376,battle1785discuss,3
4377,meteorite2129unrelated,3
4378,beheading195unrelated,3
4379,video1351unrelated,3
4380,mosul2197unrelated,3
4381,isis826unrelated,3
4382,antiislamic1090unrelated,3
4383,haram402unrelated,3
4384,haines1645unrelated,3
4385,haram1195discuss,3
4386,syria1905unrelated,3
4387,isis2261unrelated,3
4388,syria1120unrelated,3
4389,haines1178unrelated,3
4390,video651unrelated,3
4391,airstrike2187unrelated,3
4392,video2304unrelated,3
4393,dinner1834agree,3
4394,meteorite1249discuss,3
4395,syria1627unrelated,3
4396,reports591unrelated,3
4397,claim2078unrelated,3
4398,fears2309unrelated,3
4399,ceasefire1883unrelated,3
4400,banksy428unrelated,3
4401,movie1854unrelated,3
4402,tv1498unrelated,3
4403,skin1880disagree,3
4404,untrue1938unrelated,3
4405,video26unrelated,3
4406,haram1019unrelated,3
4407,ceasefire1603unrelated,3
4408,ceasefire2096unrelated,3
4409,nicaragua1744unrelated,3
4410,date1897unrelated,3
4411,memorial2252unrelated,3
4412,foley880discuss,3
4413,surfaced2287discuss,3
4414,surfaced450unrelated,3
4415,isis2495discuss,3
4416,service2149unrelated,3
4417,shots2434discuss,3
4418,untrue2078unrelated,3
4419,movie830unrelated,3
4420,treatment694unrelated,3
4421,boston1442unrelated,3
4422,ceasefire2192unrelated,3
4423,condom1985discuss,3
4424,isis1166unrelated,3
4425,reports913unrelated,3
4426,graves1822discuss,3
4427,isis2526unrelated,3
4428,memorial1325unrelated,3
4429,shot1818discuss,3
4430,haram2192unrelated,3
4431,video1971disagree,3
4432,meteorite2264discuss,3
4433,haines331unrelated,3
4434,meteorite40unrelated,3
4435,skin2338discuss,3
4436,magneto1433agree,3
4437,airstrike2506unrelated,3
4438,untrue5unrelated,3
4439,market1781discuss,3
4440,foley951discuss,3
4441,airstrike1889discuss,3
4442,isis524unrelated,3
4443,ceasefire2078unrelated,3
4444,yemen2247discuss,3
4445,battle2288unrelated,3
4446,weapons1785unrelated,3
4447,girls1896discuss,3
4448,memorial0unrelated,3
4449,scar859unrelated,3
4450,korea235unrelated,3
4451,afghanistan2046agree,3
4452,years932agree,3
4453,media569unrelated,3
4454,surfaced2020unrelated,3
4455,meteorite649unrelated,3
4456,reports1649unrelated,3
4457,syria1747discuss,3
4458,meteorite1948unrelated,3
4459,girls1761discuss,3
4460,proposal1876agree,3
4461,sneezing87unrelated,3
4462,shooting944discuss,3
4463,son2197discuss,3
4464,name734unrelated,3
4465,sneezing1521unrelated,3
4466,isis2115unrelated,3
4467,airstrike882unrelated,3
4468,london1724discuss,3
4469,gunman1586unrelated,3
4470,iraq928discuss,3
4471,virus1438unrelated,3
4472,tv396unrelated,3
4473,syria2450discuss,3
4474,ceasefire459unrelated,3
4475,untrue1289unrelated,3
4476,virus2175unrelated,3
4477,mosul568unrelated,3
4478,reports975unrelated,3
4479,isis2490discuss,3
4480,real1689unrelated,3
4481,isis2471discuss,3
4482,reports1598discuss,3
4483,isis2404unrelated,3
4484,untrue2180agree,3
4485,shooting816discuss,3
4486,isis26unrelated,3
4487,afghanistan1137unrelated,3
4488,son1921unrelated,3
4489,reports760unrelated,3
4490,proposal504unrelated,3
4491,mosul267unrelated,3
4492,surfaced776unrelated,3
4493,untrue225unrelated,3
4494,zehafbibeau564discuss,3
4495,claims730unrelated,3
4496,airstrike81unrelated,3
4497,fears2317unrelated,3
4498,syria2296unrelated,3
4499,grave1984agree,3
4500,putin2502unrelated,3
4501,girls840discuss,3
4502,shots776unrelated,3
4503,syria1358unrelated,3
4504,graves2334discuss,3
4505,air633unrelated,3
4506,says2154discuss,3
4507,reports2295unrelated,3
4508,untrue1461unrelated,3
4509,city99unrelated,3
4510,air258unrelated,3
4511,beheading592unrelated,3
4512,isis1319unrelated,3
4513,airstrike646unrelated,3
4514,weapons1708unrelated,3
4515,nicaragua534unrelated,3
4516,say524unrelated,3
4517,isis1251unrelated,3
4518,isis1240unrelated,3
4519,video1905unrelated,3
4520,name1175unrelated,3
4521,haram298unrelated,3
4522,skin1888unrelated,3
4523,syria2386discuss,3
4524,movie630unrelated,3
4525,haram2088unrelated,3
4526,mosul1013unrelated,3
4527,ceasefire903unrelated,3
4528,syria1040unrelated,3
4529,nicaragua1917unrelated,3
4530,treatment1776unrelated,3
4531,airstrike1931unrelated,3
4532,virus568unrelated,3
4533,claims304unrelated,3
4534,shots2020unrelated,3
4535,syria1351unrelated,3
4536,city1349unrelated,3
4537,him2496agree,3
4538,memorial1466unrelated,3
4539,shots1974unrelated,3
4540,haram1430discuss,3
4541,market2252unrelated,3
4542,haines2348discuss,3
4543,foley928discuss,3
4544,trip2103discuss,3
4545,bed413unrelated,3
4546,says1817unrelated,3
4547,nicaragua1900unrelated,3
4548,isis2415unrelated,3
4549,service2438discuss,3
4550,homophobe853unrelated,3
4551,movie1646unrelated,3
4552,syria2115unrelated,3
4553,nicaragua1071unrelated,3
4554,fears2208discuss,3
4555,campus1721unrelated,3
4556,haram1906unrelated,3
4557,movie1939unrelated,3
4558,video1034unrelated,3
4559,mosul1291unrelated,3
4560,ceasefire344unrelated,3
4561,isis1223unrelated,3
4562,surfaced2149discuss,3
4563,fears1438unrelated,3
4564,kobani1385unrelated,3
4565,boy1363unrelated,3
4566,air527unrelated,3
4567,untrue1385unrelated,3
4568,name520unrelated,3
4569,him1560discuss,3
4570,putin2174disagree,3
4571,syria874unrelated,3
4572,skin959unrelated,3
4573,haram1374unrelated,3
4574,graves2342discuss,3
4575,video2404unrelated,3
4576,korea465unrelated,3
4577,air2511discuss,3
4578,isis2388discuss,3
4579,yemen40unrelated,3
4580,foley578discuss,3
4581,scotland1487discuss,3
4582,test1735unrelated,3
4583,market2407disagree,3
4584,video1721discuss,3
4585,air775unrelated,3
4586,test2432unrelated,3
4587,syria139unrelated,3
4588,video1843unrelated,3
4589,treatment720unrelated,3
4590,meteorite2155unrelated,3
4591,girls1681discuss,3
4592,ifixit,3
4593,reinforcement,3
4594,video1982unrelated,3
4595,skin724unrelated,3
4596,mosul1004unrelated,3
4597,100002211unrelated,3
4598,airstrike1355unrelated,3
4599,says345unrelated,3
4600,march2154unrelated,3
4601,beheading2528discuss,3
4602,fears846unrelated,3
4603,virus737unrelated,3
4604,syria2096discuss,3
4605,him812unrelated,3
4606,belongings1164agree,3
4607,isis516unrelated,3
4608,antiislamic1130unrelated,3
4609,haram344unrelated,3
4610,claims724unrelated,3
4611,journalist1471discuss,3
4612,name1648discuss,3
4613,50002188unrelated,3
4614,isis1351unrelated,3
4615,iraq1966agree,3
4616,virus1013unrelated,3
4617,ceasefire125unrelated,3
4618,korea706unrelated,3
4619,putin2472unrelated,3
4620,haram1661unrelated,3
4621,kobani387unrelated,3
4622,surfaced1692discuss,3
4623,korea1210unrelated,3
4624,him1379unrelated,3
4625,graves712unrelated,3
4626,service1355unrelated,3
4627,air205unrelated,3
4628,isis777unrelated,3
4629,test173unrelated,3
4630,boston2003unrelated,3
4631,syria2047discuss,3
4632,says2129unrelated,3
4633,isis704unrelated,3
4634,air2092unrelated,3
4635,virus1821unrelated,3
4636,biopic860discuss,3
4637,weapons2116unrelated,3
4638,mosul950unrelated,3
4639,reports1530discuss,3
4640,surfaced2235discuss,3
4641,meteorite731unrelated,3
4642,bed1400unrelated,3
4643,meteorite1825discuss,3
4644,name1857discuss,3
4645,surfaced1435unrelated,3
4646,weapons2223unrelated,3
4647,untrue267unrelated,3
4648,video527unrelated,3
4649,city1843unrelated,3
4650,afghanistan2452unrelated,3
4651,him714unrelated,3
4652,putin1028unrelated,3
4653,skin1883agree,3
4654,says2118unrelated,3
4655,mosul559unrelated,3
4656,video2495discuss,3
4657,us2296unrelated,3
4658,mosul527unrelated,3
4659,scar1210unrelated,3
4660,untrue720unrelated,3
4661,him1347unrelated,3
4662,nicaragua373unrelated,3
4663,surfaced1818discuss,3
4664,virus1904discuss,3
4665,reports1237unrelated,3
4666,scar1271unrelated,3
4667,ceasefire40unrelated,3
4668,boston1239unrelated,3
4669,untrue2197unrelated,3
4670,meteorite2307unrelated,3
4671,skin1923disagree,3
4672,isis2130unrelated,3
4673,untrue1291unrelated,3
4674,dead2313unrelated,3
4675,korea2046unrelated,3
4676,shots2403unrelated,3
4677,hoax804unrelated,3
4678,haram1419discuss,3
4679,homophobe1844unrelated,3
4680,battle1863unrelated,3
4681,him2330unrelated,3
4682,fears2162discuss,3
4683,banksy730unrelated,3
4684,weapons2404discuss,3
4685,haram800unrelated,3
4686,scotland1873discuss,3
4687,korea305unrelated,3
4688,isis699unrelated,3
4689,girls1430discuss,3
4690,movie574unrelated,3
4691,nicaragua586unrelated,3
4692,surfaced1289unrelated,3
4693,surfaced1564discuss,3
4694,proposal842unrelated,3
4695,syria2261unrelated,3
4696,iraq2067agree,3
4697,video2524discuss,3
4698,syria704unrelated,3
4699,mosul1899unrelated,3
4700,virus5unrelated,3
4701,skin859unrelated,3
4702,test438unrelated,3
4703,hoax1299unrelated,3
4704,video2453unrelated,3
4705,afghanistan2421unrelated,3
4706,gunman2104unrelated,3
4707,kurds2295discuss,3
4708,years1939unrelated,3
4709,somalia2374discuss,3
4710,airstrike35unrelated,3
4711,trip2125disagree,3
4712,girls2191discuss,3
4713,haines882unrelated,3
4714,hoax1544unrelated,3
4715,haram1697unrelated,3
4716,video1747discuss,3
4717,airstrike518unrelated,3
4718,video1925agree,3
4719,syria2526unrelated,3
4720,mosul75unrelated,3
4721,skin181unrelated,3
4722,reports125unrelated,3
4723,proposal2345unrelated,3
4724,movie1296unrelated,3
4725,gunman2113discuss,3
4726,journalist1747discuss,3
4727,surfaced1299unrelated,3
4728,video2287unrelated,3
4729,limiting,3
4730,syria2453unrelated,3
4731,says1071unrelated,3
4732,nicaragua40unrelated,3
4733,139unrelated,3
4734,korea2177unrelated,3
4735,kobani1093unrelated,3
4736,mosul1821unrelated,3
4737,untrue2299unrelated,3
4738,surfaced2345discuss,3
4739,video2261unrelated,3
4740,yemen120unrelated,3
4741,meteorite1917unrelated,3
4742,movie1234unrelated,3
4743,component,3
4744,skin214unrelated,3
4745,surfaced472unrelated,3
4746,march447unrelated,3
4747,ceasefire320unrelated,3
4748,syria1166unrelated,3
4749,graves1538unrelated,3
4750,syria539unrelated,3
4751,test1584unrelated,3
4752,foley608discuss,3
4753,shots1808unrelated,3
4754,syria1295unrelated,3
4755,ceasefire1541unrelated,3
4756,video2147discuss,3
4757,beheading634unrelated,3
4758,air1730discuss,3
4759,skin1500unrelated,3
4760,surfaced958unrelated,3
4761,hoax696unrelated,3
4762,million1549unrelated,3
4763,virus2060discuss,3
4764,isis2147discuss,3
4765,surfaced1921unrelated,3
4766,says534unrelated,3
4767,video7unrelated,3
4768,haram2191discuss,3
4769,mosul225unrelated,3
4770,reports634unrelated,3
4771,scar1708unrelated,3
4772,air1169unrelated,3
4773,scar2297unrelated,3
4774,syria1549unrelated,3
4775,virus2025discuss,3
4776,boy2213unrelated,3
4777,isis214unrelated,3
4778,reports1314discuss,3
4779,beheading2434unrelated,3
4780,haram1166discuss,3
4781,foley903discuss,3
4782,afghanistan1724unrelated,3
4783,app1397discuss,3
4784,iraq1471agree,3
4785,virus1034unrelated,3
4786,shots2313unrelated,3
4787,dinner1791agree,3
4788,virus1291unrelated,3
4789,test1589unrelated,3
4790,untrue1004unrelated,3
4791,haines2440discuss,3
4792,airstrike1631unrelated,3
4793,girls1195discuss,3
4794,haram2156unrelated,3
4795,biopic1846agree,3
4796,weapons2509discuss,3
4797,campus2306unrelated,3
4798,isis2067unrelated,3
4799,march554unrelated,3
4800,foley1471agree,3
4801,yemen1256unrelated,3
4802,name1975unrelated,3
4803,5000147unrelated,3
4804,managua966agree,3
4805,shots1435unrelated,3
4806,test1175unrelated,3
4807,ceasefire1506unrelated,3
4808,airstrike1746unrelated,3
4809,haram459unrelated,3
4810,surfaced2234unrelated,3
4811,meteorite724unrelated,3
4812,isis2304unrelated,3
4813,biopic1215agree,3
4814,says1622discuss,3
4815,hoax1808unrelated,3
4816,shot1692discuss,3
4817,graves1678unrelated,3
4818,antiislamic942unrelated,3
4819,london1800discuss,3
4820,ankles1095discuss,3
4821,off125unrelated,3
4822,isis1786unrelated,3
4823,bed1434discuss,3
4824,journalist1658discuss,3
4825,says1249discuss,3
4826,fired2176discuss,3
4827,ceasefire1439unrelated,3
4828,memorial964unrelated,3
4829,son1659unrelated,3
4830,haines2477unrelated,3
4831,surfaced2248unrelated,3
4832,service2447unrelated,3
4833,antiislamic2456agree,3
4834,video704unrelated,3
4835,tv1975agree,3
4836,shooting1009discuss,3
4837,graves2360unrelated,3
4838,hoax2423unrelated,3
4839,video2450discuss,3
4840,video826unrelated,3
4841,haram35unrelated,3
4842,bed1379unrelated,3
4843,ceasefire800unrelated,3
4844,surfaced1776discuss,3
4845,reports1263unrelated,3
4846,students1613discuss,3
4847,memorial633unrelated,3
4848,video1361unrelated,3
4849,campus696unrelated,3
4850,virus75unrelated,3
4851,surfaced121unrelated,3
4852,shots1438unrelated,3
4853,video1627unrelated,3
4854,hair1519discuss,3
4855,virus1175discuss,3
4856,journalist1580discuss,3
4857,son220unrelated,3
4858,haines1011unrelated,3
4859,memorial892unrelated,3
4860,city269unrelated,3
4861,video1966discuss,3
4862,mosul2463unrelated,3
4863,revealed77unrelated,3
4864,tip676agree,3
4865,antiislamic599unrelated,3
4866,says724unrelated,3
4867,real1926unrelated,3
4868,says649unrelated,3
4869,air54unrelated,3
4870,says10unrelated,3
4871,skin2459unrelated,3
4872,untrue950unrelated,3
4873,virus2078unrelated,3
4874,isis2302discuss,3
4875,ceasefire2045unrelated,3
4876,isis1120unrelated,3
4877,haines1360unrelated,3
4878,condom1708discuss,3
4879,surfaced1808unrelated,3
4880,city2306unrelated,3
4881,banksy1867unrelated,3
4882,ceasefire821unrelated,3
4883,fears299unrelated,3
4884,boy614unrelated,3
4885,haram2463discuss,3
4886,palace1223agree,3
4887,meteorite373unrelated,3
4888,memorial595unrelated,3
4889,virus2180discuss,3
4890,airstrike2036unrelated,3
4891,iraq1589agree,3
4892,reports2528discuss,3
4893,boston419unrelated,3
4894,mosul2367unrelated,3
4895,tv1342unrelated,3
4896,iraq1116discuss,3
4897,trip2097agree,3
4898,shots1921unrelated,3
4899,isis533unrelated,3
4900,graves761unrelated,3
4901,yemen1844discuss,3
4902,fears1083unrelated,3
4903,market409unrelated,3
4904,syria1034unrelated,3
4905,son204unrelated,3
4906,name979unrelated,3
4907,skin1375unrelated,3
4908,air831unrelated,3
4909,ceasefire34unrelated,3
4910,movie1368unrelated,3
4911,video2047discuss,3
4912,meteorite1179unrelated,3
4913,tv1531unrelated,3
4914,shots1252unrelated,3
4915,app2321unrelated,3
4916,skin1549unrelated,3
4917,london1489discuss,3
4918,graves295unrelated,3
4919,video633unrelated,3
4920,parliament2347agree,3
4921,isis938unrelated,3
4922,video539unrelated,3
4923,surfaced662unrelated,3
4924,real451unrelated,3
4925,scar1422unrelated,3
4926,isis1295unrelated,3
4927,video533unrelated,3
4928,app209unrelated,3
4929,skin1826unrelated,3
4930,video2127unrelated,3
4931,haram1506unrelated,3
4932,says2141unrelated,3
4933,authenticity,3
4934,video1786unrelated,3
4935,korea271unrelated,3
4936,him413unrelated,3
4937,says1790discuss,3
4938,video1802unrelated,3
4939,mosul1938unrelated,3
4940,reports592unrelated,3
4941,meteorite816unrelated,3
4942,bed2496agree,3
4943,lebanon1267discuss,3
4944,campus1577unrelated,3
4945,isis1689unrelated,3
4946,graves1351unrelated,3
4947,reports626unrelated,3
4948,journalist1336discuss,3
4949,says1661discuss,3
4950,isis1569unrelated,3
4951,name2143unrelated,3
4952,video938unrelated,3
4953,virus2003discuss,3
4954,haines1802unrelated,3
4955,nicaragua649unrelated,3
4956,scar1375unrelated,3
4957,surfaced2354unrelated,3
4958,shooting721discuss,3
4959,isis539unrelated,3
4960,beheading8unrelated,3
4961,says757unrelated,3
4962,video2526unrelated,3
4963,ebola1943agree,3
4964,pains1307discuss,3
4965,video2096discuss,3
4966,hoax787unrelated,3
4967,weapons1572unrelated,3
4968,isis115unrelated,3
4969,sneezing2114unrelated,3
4970,surfaced1934discuss,3
4971,yemen2411unrelated,3
4972,contract734discuss,3
4973,putin1991unrelated,3
4974,memorial1253unrelated,3
4975,graves2385unrelated,3
4976,ceasefire1372unrelated,3
4977,antiislamic2287unrelated,3
4978,lebanon2337disagree,3
4979,shots450unrelated,3
4980,virus1669discuss,3
4981,nicaragua388unrelated,3
4982,meteorite1071unrelated,3
4983,syria1857unrelated,3
4984,hoax1269unrelated,3
4985,documents1351discuss,3
4986,sneezing1839agree,3
4987,sneezing195unrelated,3
4988,syria2443discuss,3
4989,beheading1649unrelated,3
4990,graves1269unrelated,3
4991,putin2463unrelated,3
4992,afghanistan2360agree,3
4993,mosul1921unrelated,3
4994,banksy526unrelated,3
4995,shots1803unrelated,3
4996,surfaced1403unrelated,3
4997,skin962unrelated,3
4998,korea1029unrelated,3
4999,beheading1478unrelated,3
